pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
21219,(ThreadPoolForeg),1573226581813,0,0,0,0,1
21226,(Compositor),1573226581813,0,0,0,0,1
21227,(CompositorTileW),1573226581813,0,0,0,0,1
21228,(CompositorTileW),1573226581813,0,0,0,0,1
21229,(CompositorTileW),1573226581813,0,0,0,0,1
21230,(CompositorTileW),1573226581813,0,0,0,0,1
21231,(CompositorTileW),1573226581813,0,0,0,0,1
21213,(chromium-browse),1573226581814,3,4,0,0,1
21215,(ThreadPoolServi),1573226581814,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581814,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581814,1,0,0,0,1
21218,(GpuMemoryThread),1573226581814,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581814,0,0,0,0,1
21226,(Compositor),1573226581814,0,0,0,0,1
21227,(CompositorTileW),1573226581814,0,0,0,0,1
21228,(CompositorTileW),1573226581814,0,0,0,0,1
21229,(CompositorTileW),1573226581814,0,0,0,0,1
21230,(CompositorTileW),1573226581814,0,0,0,0,1
21231,(CompositorTileW),1573226581814,0,0,0,0,1
21213,(chromium-browse),1573226581816,3,4,0,0,2
21215,(ThreadPoolServi),1573226581816,0,0,0,0,2
21216,(ThreadPoolForeg),1573226581816,0,0,0,0,2
21217,(Chrome_ChildIOT),1573226581816,1,0,0,0,2
21218,(GpuMemoryThread),1573226581816,0,0,0,0,2
21219,(ThreadPoolForeg),1573226581816,0,0,0,0,2
21226,(Compositor),1573226581816,0,0,0,0,2
21227,(CompositorTileW),1573226581816,0,0,0,0,2
21228,(CompositorTileW),1573226581816,0,0,0,0,2
21229,(CompositorTileW),1573226581816,0,0,0,0,2
21230,(CompositorTileW),1573226581816,0,0,0,0,2
21231,(CompositorTileW),1573226581816,0,0,0,0,2
21213,(chromium-browse),1573226581817,3,4,0,0,1
21215,(ThreadPoolServi),1573226581817,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581817,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581817,1,0,0,0,1
21218,(GpuMemoryThread),1573226581817,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581817,0,0,0,0,1
21226,(Compositor),1573226581817,0,0,0,0,1
21227,(CompositorTileW),1573226581817,0,0,0,0,1
21228,(CompositorTileW),1573226581817,0,0,0,0,1
21229,(CompositorTileW),1573226581817,0,0,0,0,1
21230,(CompositorTileW),1573226581817,0,0,0,0,1
21231,(CompositorTileW),1573226581817,0,0,0,0,1
21213,(chromium-browse),1573226581818,3,4,0,0,1
21215,(ThreadPoolServi),1573226581818,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581818,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581818,1,0,0,0,1
21218,(GpuMemoryThread),1573226581818,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581818,0,0,0,0,1
21226,(Compositor),1573226581818,0,0,0,0,1
21227,(CompositorTileW),1573226581818,0,0,0,0,1
21228,(CompositorTileW),1573226581818,0,0,0,0,1
21229,(CompositorTileW),1573226581818,0,0,0,0,1
21230,(CompositorTileW),1573226581818,0,0,0,0,1
21231,(CompositorTileW),1573226581818,0,0,0,0,1
21213,(chromium-browse),1573226581819,3,4,0,0,1
21215,(ThreadPoolServi),1573226581819,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581819,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581819,1,0,0,0,1
21218,(GpuMemoryThread),1573226581819,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581819,0,0,0,0,1
21226,(Compositor),1573226581819,0,0,0,0,1
21227,(CompositorTileW),1573226581819,0,0,0,0,1
21228,(CompositorTileW),1573226581819,0,0,0,0,1
21229,(CompositorTileW),1573226581819,0,0,0,0,1
21230,(CompositorTileW),1573226581819,0,0,0,0,1
21231,(CompositorTileW),1573226581819,0,0,0,0,1
21213,(chromium-browse),1573226581821,3,4,0,0,2
21215,(ThreadPoolServi),1573226581821,0,0,0,0,2
21216,(ThreadPoolForeg),1573226581821,0,0,0,0,2
21217,(Chrome_ChildIOT),1573226581821,1,0,0,0,2
21218,(GpuMemoryThread),1573226581821,0,0,0,0,2
21219,(ThreadPoolForeg),1573226581821,0,0,0,0,2
21226,(Compositor),1573226581821,0,0,0,0,2
21227,(CompositorTileW),1573226581821,0,0,0,0,2
21228,(CompositorTileW),1573226581821,0,0,0,0,2
21229,(CompositorTileW),1573226581821,0,0,0,0,2
21230,(CompositorTileW),1573226581821,0,0,0,0,2
21231,(CompositorTileW),1573226581821,0,0,0,0,2
21213,(chromium-browse),1573226581822,3,4,0,0,1
21215,(ThreadPoolServi),1573226581822,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581822,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581822,1,0,0,0,1
21218,(GpuMemoryThread),1573226581822,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581822,0,0,0,0,1
21226,(Compositor),1573226581822,0,0,0,0,1
21227,(CompositorTileW),1573226581822,0,0,0,0,1
21228,(CompositorTileW),1573226581822,0,0,0,0,1
21229,(CompositorTileW),1573226581822,0,0,0,0,1
21230,(CompositorTileW),1573226581822,0,0,0,0,1
21231,(CompositorTileW),1573226581822,0,0,0,0,1
21213,(chromium-browse),1573226581823,3,4,0,0,1
21215,(ThreadPoolServi),1573226581823,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581823,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581823,1,0,0,0,1
21218,(GpuMemoryThread),1573226581823,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581823,0,0,0,0,1
21226,(Compositor),1573226581823,0,0,0,0,1
21227,(CompositorTileW),1573226581823,0,0,0,0,1
21228,(CompositorTileW),1573226581823,0,0,0,0,1
21229,(CompositorTileW),1573226581823,0,0,0,0,1
21230,(CompositorTileW),1573226581823,0,0,0,0,1
21231,(CompositorTileW),1573226581823,0,0,0,0,1
21213,(chromium-browse),1573226581824,3,4,0,0,1
21215,(ThreadPoolServi),1573226581824,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581824,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581824,1,0,0,0,1
21218,(GpuMemoryThread),1573226581824,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581824,0,0,0,0,1
21226,(Compositor),1573226581824,0,0,0,0,1
21227,(CompositorTileW),1573226581824,0,0,0,0,1
21228,(CompositorTileW),1573226581824,0,0,0,0,1
21229,(CompositorTileW),1573226581824,0,0,0,0,1
21230,(CompositorTileW),1573226581824,0,0,0,0,1
21231,(CompositorTileW),1573226581824,0,0,0,0,1
21213,(chromium-browse),1573226581826,3,4,0,0,2
21215,(ThreadPoolServi),1573226581826,0,0,0,0,2
21216,(ThreadPoolForeg),1573226581826,0,0,0,0,2
21217,(Chrome_ChildIOT),1573226581826,1,0,0,0,2
21218,(GpuMemoryThread),1573226581826,0,0,0,0,2
21219,(ThreadPoolForeg),1573226581826,0,0,0,0,2
21226,(Compositor),1573226581826,0,0,0,0,2
21227,(CompositorTileW),1573226581826,0,0,0,0,2
21228,(CompositorTileW),1573226581826,0,0,0,0,2
21229,(CompositorTileW),1573226581826,0,0,0,0,2
21230,(CompositorTileW),1573226581826,0,0,0,0,2
21231,(CompositorTileW),1573226581826,0,0,0,0,2
21213,(chromium-browse),1573226581827,3,4,0,0,1
21215,(ThreadPoolServi),1573226581827,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581827,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581827,1,0,0,0,1
21218,(GpuMemoryThread),1573226581827,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581827,0,0,0,0,1
21226,(Compositor),1573226581827,0,0,0,0,1
21227,(CompositorTileW),1573226581827,0,0,0,0,1
21228,(CompositorTileW),1573226581827,0,0,0,0,1
21229,(CompositorTileW),1573226581827,0,0,0,0,1
21230,(CompositorTileW),1573226581827,0,0,0,0,1
21231,(CompositorTileW),1573226581827,0,0,0,0,1
21213,(chromium-browse),1573226581828,3,4,0,0,1
21215,(ThreadPoolServi),1573226581828,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581828,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581828,1,0,0,0,1
21218,(GpuMemoryThread),1573226581828,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581828,0,0,0,0,1
21226,(Compositor),1573226581828,0,0,0,0,1
21227,(CompositorTileW),1573226581828,0,0,0,0,1
21228,(CompositorTileW),1573226581828,0,0,0,0,1
21229,(CompositorTileW),1573226581828,0,0,0,0,1
21230,(CompositorTileW),1573226581828,0,0,0,0,1
21231,(CompositorTileW),1573226581828,0,0,0,0,1
21213,(chromium-browse),1573226581829,3,4,0,0,1
21215,(ThreadPoolServi),1573226581829,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581829,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581829,1,0,0,0,1
21218,(GpuMemoryThread),1573226581829,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581829,0,0,0,0,1
21226,(Compositor),1573226581829,0,0,0,0,1
21227,(CompositorTileW),1573226581829,0,0,0,0,1
21228,(CompositorTileW),1573226581829,0,0,0,0,1
21229,(CompositorTileW),1573226581829,0,0,0,0,1
21230,(CompositorTileW),1573226581829,0,0,0,0,1
21231,(CompositorTileW),1573226581829,0,0,0,0,1
21213,(chromium-browse),1573226581830,3,4,0,0,1
21215,(ThreadPoolServi),1573226581830,0,0,0,0,1
21216,(ThreadPoolForeg),1573226581830,0,0,0,0,1
21217,(Chrome_ChildIOT),1573226581830,1,0,0,0,1
21218,(GpuMemoryThread),1573226581830,0,0,0,0,1
21219,(ThreadPoolForeg),1573226581830,0,0,0,0,1
21226,(Compositor),1573226581830,0,0,0,0,1
21227,(CompositorTileW),1573226581830,0,0,0,0,1
21228,(CompositorTileW),1573226581830,0,0,0,0,1
21229,(CompositorTileW),1573226581830,0,0,0,0,1
