pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25532,(chromium-browse),1572839139738,0,1,0,0,1
25560,(chromium-browse),1572839139738,26,21,0,0,1
25565,(chromium-browse),1572839139738,14,15,0,0,1
25624,(chromium-browse),1572839139738,5,3,0,0,1
25625,(chromium-browse),1572839139738,10,10,0,0,1
25518,(chromium-browse),1572839139739,104,61,0,0,1
25528,(chromium-browse),1572839139739,5,7,0,0,1
25532,(chromium-browse),1572839139739,0,1,0,0,1
25560,(chromium-browse),1572839139739,26,21,0,0,1
25565,(chromium-browse),1572839139739,14,15,0,0,1
25624,(chromium-browse),1572839139739,5,3,0,0,1
25625,(chromium-browse),1572839139739,10,10,0,0,1
25518,(chromium-browse),1572839139740,104,61,0,0,1
25528,(chromium-browse),1572839139740,5,7,0,0,1
25532,(chromium-browse),1572839139740,0,1,0,0,1
25560,(chromium-browse),1572839139740,26,22,0,1,1
25565,(chromium-browse),1572839139740,14,15,0,0,1
25624,(chromium-browse),1572839139740,5,3,0,0,1
25625,(chromium-browse),1572839139740,10,10,0,0,1
25518,(chromium-browse),1572839139741,104,61,0,0,1
25528,(chromium-browse),1572839139741,5,7,0,0,1
25532,(chromium-browse),1572839139741,0,1,0,0,1
25560,(chromium-browse),1572839139741,26,22,0,0,1
25565,(chromium-browse),1572839139741,14,15,0,0,1
25624,(chromium-browse),1572839139741,5,3,0,0,1
25625,(chromium-browse),1572839139741,10,10,0,0,1
25518,(chromium-browse),1572839139743,104,61,0,0,2
