pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
25224,(chromium-browse),1572839074772,0,2,0,0,1
25252,(chromium-browse),1572839074772,29,16,0,0,1
25257,(chromium-browse),1572839074772,13,14,0,0,1
25316,(chromium-browse),1572839074772,5,3,0,0,1
25317,(chromium-browse),1572839074772,12,7,0,0,1
25346,(chromium-browse),1572839074772,7,7,0,0,1
25210,(chromium-browse),1572839074773,102,64,0,0,1
25220,(chromium-browse),1572839074773,4,10,0,0,1
25224,(chromium-browse),1572839074773,0,2,0,0,1
25252,(chromium-browse),1572839074773,29,16,0,0,1
25257,(chromium-browse),1572839074773,13,14,0,0,1
25316,(chromium-browse),1572839074773,5,3,0,0,1
25317,(chromium-browse),1572839074773,12,7,0,0,1
25346,(chromium-browse),1572839074773,7,7,0,0,1
25210,(chromium-browse),1572839074774,102,64,0,0,1
25220,(chromium-browse),1572839074774,4,10,0,0,1
25224,(chromium-browse),1572839074774,0,2,0,0,1
25252,(chromium-browse),1572839074774,29,16,0,0,1
25257,(chromium-browse),1572839074774,13,14,0,0,1
25316,(chromium-browse),1572839074774,5,3,0,0,1
25317,(chromium-browse),1572839074774,12,7,0,0,1
25346,(chromium-browse),1572839074774,7,7,0,0,1
25210,(chromium-browse),1572839074776,103,64,1,0,2
25220,(chromium-browse),1572839074776,4,10,0,0,2
25224,(chromium-browse),1572839074776,0,2,0,0,2
25252,(chromium-browse),1572839074776,29,16,0,0,2
25257,(chromium-browse),1572839074776,13,14,0,0,2
25316,(chromium-browse),1572839074776,5,3,0,0,2
25317,(chromium-browse),1572839074776,12,7,0,0,2
25346,(chromium-browse),1572839074776,7,7,0,0,2
25210,(chromium-browse),1572839074777,103,64,0,0,1
25220,(chromium-browse),1572839074777,4,10,0,0,1
25224,(chromium-browse),1572839074777,0,2,0,0,1
25252,(chromium-browse),1572839074777,29,17,0,1,1
25257,(chromium-browse),1572839074777,13,14,0,0,1
25316,(chromium-browse),1572839074777,5,3,0,0,1
25317,(chromium-browse),1572839074777,12,7,0,0,1
