pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
20012,(CompositorTileW),1573226101086,0,0,0,0,1
20013,(CompositorTileW),1573226101086,0,0,0,0,1
20014,(CompositorTileW),1573226101086,0,0,0,0,1
19992,(chromium-browse),1573226101087,3,3,0,0,1
19994,(ThreadPoolServi),1573226101087,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101087,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101087,0,1,0,0,1
19997,(GpuMemoryThread),1573226101087,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101087,0,0,0,0,1
20009,(Compositor),1573226101087,0,0,0,0,1
20010,(CompositorTileW),1573226101087,0,0,0,0,1
20011,(CompositorTileW),1573226101087,0,0,0,0,1
20012,(CompositorTileW),1573226101087,0,0,0,0,1
20013,(CompositorTileW),1573226101087,0,0,0,0,1
20014,(CompositorTileW),1573226101087,0,0,0,0,1
19992,(chromium-browse),1573226101089,3,3,0,0,2
19994,(ThreadPoolServi),1573226101089,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101089,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101089,0,1,0,0,2
19997,(GpuMemoryThread),1573226101089,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101089,0,0,0,0,2
20009,(Compositor),1573226101089,0,0,0,0,2
20010,(CompositorTileW),1573226101089,0,0,0,0,2
20011,(CompositorTileW),1573226101089,0,0,0,0,2
20012,(CompositorTileW),1573226101089,0,0,0,0,2
20013,(CompositorTileW),1573226101089,0,0,0,0,2
20014,(CompositorTileW),1573226101089,0,0,0,0,2
19992,(chromium-browse),1573226101090,3,3,0,0,1
19994,(ThreadPoolServi),1573226101090,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101090,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101090,0,1,0,0,1
19997,(GpuMemoryThread),1573226101090,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101090,0,0,0,0,1
20009,(Compositor),1573226101090,0,0,0,0,1
20010,(CompositorTileW),1573226101090,0,0,0,0,1
20011,(CompositorTileW),1573226101090,0,0,0,0,1
20012,(CompositorTileW),1573226101090,0,0,0,0,1
20013,(CompositorTileW),1573226101090,0,0,0,0,1
20014,(CompositorTileW),1573226101090,0,0,0,0,1
19992,(chromium-browse),1573226101091,3,3,0,0,1
19994,(ThreadPoolServi),1573226101091,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101091,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101091,0,1,0,0,1
19997,(GpuMemoryThread),1573226101091,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101091,0,0,0,0,1
20009,(Compositor),1573226101091,0,0,0,0,1
20010,(CompositorTileW),1573226101091,0,0,0,0,1
20011,(CompositorTileW),1573226101091,0,0,0,0,1
20012,(CompositorTileW),1573226101091,0,0,0,0,1
20013,(CompositorTileW),1573226101091,0,0,0,0,1
20014,(CompositorTileW),1573226101091,0,0,0,0,1
19992,(chromium-browse),1573226101092,3,3,0,0,1
19994,(ThreadPoolServi),1573226101092,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101092,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101092,0,1,0,0,1
19997,(GpuMemoryThread),1573226101092,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101092,0,0,0,0,1
20009,(Compositor),1573226101092,0,0,0,0,1
20010,(CompositorTileW),1573226101092,0,0,0,0,1
20011,(CompositorTileW),1573226101092,0,0,0,0,1
20012,(CompositorTileW),1573226101092,0,0,0,0,1
20013,(CompositorTileW),1573226101092,0,0,0,0,1
20014,(CompositorTileW),1573226101092,0,0,0,0,1
19992,(chromium-browse),1573226101094,3,3,0,0,2
19994,(ThreadPoolServi),1573226101094,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101094,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101094,0,1,0,0,2
19997,(GpuMemoryThread),1573226101094,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101094,0,0,0,0,2
20009,(Compositor),1573226101094,0,0,0,0,2
20010,(CompositorTileW),1573226101094,0,0,0,0,2
20011,(CompositorTileW),1573226101094,0,0,0,0,2
20012,(CompositorTileW),1573226101094,0,0,0,0,2
20013,(CompositorTileW),1573226101094,0,0,0,0,2
20014,(CompositorTileW),1573226101094,0,0,0,0,2
19992,(chromium-browse),1573226101095,3,3,0,0,1
19994,(ThreadPoolServi),1573226101095,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101095,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101095,0,1,0,0,1
19997,(GpuMemoryThread),1573226101095,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101095,0,0,0,0,1
20009,(Compositor),1573226101095,0,0,0,0,1
20010,(CompositorTileW),1573226101095,0,0,0,0,1
20011,(CompositorTileW),1573226101095,0,0,0,0,1
20012,(CompositorTileW),1573226101095,0,0,0,0,1
20013,(CompositorTileW),1573226101095,0,0,0,0,1
20014,(CompositorTileW),1573226101095,0,0,0,0,1
19992,(chromium-browse),1573226101096,3,3,0,0,1
19994,(ThreadPoolServi),1573226101096,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101096,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101096,0,1,0,0,1
19997,(GpuMemoryThread),1573226101096,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101096,0,0,0,0,1
20009,(Compositor),1573226101096,0,0,0,0,1
20010,(CompositorTileW),1573226101096,0,0,0,0,1
20011,(CompositorTileW),1573226101096,0,0,0,0,1
20012,(CompositorTileW),1573226101096,0,0,0,0,1
20013,(CompositorTileW),1573226101096,0,0,0,0,1
20014,(CompositorTileW),1573226101096,0,0,0,0,1
19992,(chromium-browse),1573226101097,3,3,0,0,1
19994,(ThreadPoolServi),1573226101097,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101097,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101097,0,1,0,0,1
19997,(GpuMemoryThread),1573226101097,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101097,0,0,0,0,1
20009,(Compositor),1573226101097,0,0,0,0,1
20010,(CompositorTileW),1573226101097,0,0,0,0,1
20011,(CompositorTileW),1573226101097,0,0,0,0,1
20012,(CompositorTileW),1573226101097,0,0,0,0,1
20013,(CompositorTileW),1573226101097,0,0,0,0,1
20014,(CompositorTileW),1573226101097,0,0,0,0,1
19992,(chromium-browse),1573226101099,3,3,0,0,2
19994,(ThreadPoolServi),1573226101099,0,0,0,0,2
19995,(ThreadPoolForeg),1573226101099,0,0,0,0,2
19996,(Chrome_ChildIOT),1573226101099,0,1,0,0,2
19997,(GpuMemoryThread),1573226101099,0,0,0,0,2
19998,(ThreadPoolForeg),1573226101099,0,0,0,0,2
20009,(Compositor),1573226101099,0,0,0,0,2
20010,(CompositorTileW),1573226101099,0,0,0,0,2
