Webpage,Coreconfig,Govconfig,loadTime,energy
cnn,Default,ii,627.0,2576.3275272843134
cnn,Default,ii,633.0,2916.7891373
cnn,Default,ii,613.0,2732.4942299845234
cnn,Default,ii,688.0,3109.1221030329416
cnn,Default,ii,635.0,3318.0785541083337
cnn,Default,ii,649.0,2829.1073771621795
cnn,Default,ii,641.0,2773.1983727799998
cnn,Default,ii,657.0,2558.239783312136
cnn,Default,ii,611.0,2413.941757142113
cnn,Default,ii,600.0,2724.107078193204
cnn,Default,ii,625.0,2813.1806621748483
cnn,Default,ii,813.0,3631.78900464918
cnn,Default,ii,633.0,2596.222725996471
cnn,Default,ii,620.0,2558.5243595799993
cnn,Default,ii,641.0,2767.3126658149913
cnn,Default,ii,664.0,2973.5481470167315
cnn,Default,ii,735.0,2662.0883137300025
cnn,Default,ii,641.0,2984.6763924272814
cnn,Default,ii,637.0,2782.8916027999994
cnn,Default,ii,660.0,2785.963184849346
cnn,Default,ii,732.0,3081.693064819608
cnn,Default,ii,660.0,3057.649841137451
cnn,Default,ii,636.0,2645.7065625502214
cnn,Default,ii,679.0,2630.5244276412823
cnn,Default,ii,611.0,2406.405364432941
cnn,Default,ii,651.0,3201.1316876965693
cnn,Default,ii,669.0,2941.3756047488146
cnn,Default,ii,646.0,2655.6695391952935
cnn,Default,ii,719.0,2999.620161711905
cnn,Default,ii,637.0,2868.099684366019
cnn,Default,ii,623.0,2384.594657368366
cnn,Default,ii,614.0,2666.115609115641
cnn,Default,ii,599.0,2236.8337645344786
cnn,Default,ii,768.0,3344.8835432913397
cnn,Default,ii,638.0,2934.5683331229766
cnn,Default,ii,644.0,2804.6458091799996
cnn,Default,ii,624.0,2349.43432673
cnn,Default,ii,662.0,2874.2477435600003
cnn,Default,ii,760.0,3217.033816814239
cnn,Default,ii,666.0,2748.1950780473535
cnn,Default,ii,645.0,2300.4791377482356
cnn,Default,ii,645.0,2883.283260001699
cnn,Default,ii,783.0,3344.5630301393485
cnn,Default,ii,637.0,2937.1710938926435
cnn,Default,ii,633.0,2643.2614869012295
cnn,Default,ii,601.0,2673.9102476299995
cnn,Default,ii,767.0,3567.5141318539813
cnn,Default,ii,659.0,2664.7940514848033
cnn,Default,ii,655.0,2667.257818980653
cnn,Default,ii,621.0,2627.3893796169905
cnn,Default,ii,640.0,2560.365485725404
cnn,Default,ii,618.0,2755.3866044803635
cnn,Default,ii,872.0,3292.671829721197
cnn,Default,ii,644.0,2759.4893088423523
cnn,Default,ii,658.0,2786.3883482108886
cnn,Default,ii,642.0,2855.110157810033
cnn,Default,ii,684.0,2750.5737053140383
cnn,Default,ii,676.0,3216.790250945467
cnn,Default,ii,655.0,2669.1134641433136
cnn,Default,ii,650.0,2678.0319904861817
cnn,Default,ii,742.0,3095.3902725899998
cnn,Default,ii,662.0,2499.3101321791723
cnn,Default,ii,620.0,2751.138780956732
cnn,Default,ii,612.0,2571.5393249737253
cnn,Default,ii,622.0,2527.777809215686
cnn,Default,ii,804.0,3488.628284586537
cnn,Default,ii,614.0,2842.7722936722876
cnn,Default,ii,665.0,2701.2458594950967
cnn,Default,ii,653.0,2541.179871443172
cnn,Default,ii,654.0,2364.11658675522
cnn,Default,ii,692.0,3101.515314363072
cnn,Default,ii,623.0,2805.858632668608
cnn,Default,ii,645.0,3080.636825383333
cnn,Default,ii,656.0,2607.7301760858168
cnn,Default,ii,694.0,2681.459047978265
cnn,Default,ii,646.0,3027.3680255028207
cnn,Default,ii,632.0,2608.867588852068
cnn,Default,ii,634.0,2896.8165478223527
cnn,Default,ii,667.0,2680.1843188984312
cnn,Default,ii,675.0,2536.765695526078
cnn,Default,ii,720.0,2834.890839959869
cnn,Default,ii,663.0,3080.544636642484
cnn,Default,ii,647.0,2714.8722546273834
cnn,Default,ii,645.0,2765.8764920065987
cnn,Default,ii,751.0,2904.7730349983663
cnn,Default,ii,638.0,2866.7987650866016
cnn,Default,ii,650.0,2928.7584141664706
cnn,Default,ii,624.0,2679.6808751014214
cnn,Default,ii,636.0,2610.918079421942
cnn,Default,ii,736.0,3078.553731013745
cnn,Default,ii,698.0,2894.565671413398
cnn,Default,ii,639.0,2895.839776911489
cnn,Default,ii,647.0,2817.1584306411764
cnn,Default,ii,782.0,3188.814313697517
cnn,Default,ii,663.0,2745.565168063399
cnn,Default,ii,649.0,2751.8801342258466
cnn,Default,ii,618.0,2630.629376563315
cnn,Default,ii,772.0,3145.97785891
cnn,Default,ii,637.0,2622.7483274133006
cnn,Default,ii,616.0,2530.5142779812836
cnn,Default,ii,642.0,2974.6062328301286
cnn,Default,ii,644.0,2889.9552752
cnn,Default,ii,814.0,3332.5567252773585
cnn,Default,ii,632.0,2451.7632875501613
cnn,Default,ii,639.0,2833.9539897091904
cnn,Default,ii,644.0,2724.9917694340247
cnn,Default,ii,826.0,3324.7274035
cnn,Default,ii,669.0,2515.4678711525644
cnn,Default,ii,643.0,2687.434362853333
cnn,Default,ii,621.0,2639.928446002559
cnn,Default,ii,716.0,2870.3396494305694
cnn,Default,ii,663.0,3035.594125154872
cnn,Default,ii,632.0,2692.3117051143595
cnn,Default,ii,584.0,2289.055919170582
cnn,Default,ii,615.0,2844.2451871758167
cnn,Default,ii,863.0,3658.779268777985
cnn,Default,ii,620.0,2679.0596391330064
cnn,Default,ii,635.0,2481.278432073273
cnn,Default,ii,614.0,2650.4590309980586
cnn,Default,ii,639.0,2938.64765902
cnn,Default,ii,717.0,2987.576170999646
cnn,Default,ii,681.0,3347.7692927712415
cnn,Default,ii,652.0,2521.864792331262
cnn,Default,ii,640.0,2731.342333871683
cnn,Default,ii,663.0,2855.397556736446
cnn,Default,ii,848.0,3697.973431487846
cnn,Default,ii,657.0,2989.1198126218774
cnn,Default,ii,671.0,2689.2890401768936
cnn,Default,ii,664.0,2422.8159843894114
cnn,Default,ii,615.0,2642.9589777391097
cnn,Default,ii,787.0,3300.649360306119
cnn,Default,ii,635.0,2718.6824132451634
cnn,Default,ii,621.0,2637.843613803791
cnn,Default,ii,652.0,2557.742465556183
cnn,Default,ii,791.0,3331.162184364674
cnn,Default,ii,652.0,2783.5878142806764
cnn,Default,ii,652.0,3013.573716013393
cnn,Default,ii,656.0,2737.761221785676
cnn,Default,ii,741.0,3050.491030056078
cnn,Default,ii,701.0,3019.230608831357
cnn,Default,ii,645.0,2696.5369583923098
cnn,Default,ii,658.0,2970.7953280842485
cnn,Default,ii,812.0,3444.2074170319615
cnn,Default,ii,633.0,2770.7475665584316
cnn,Default,ii,645.0,2615.724279525178
cnn,Default,ii,675.0,2789.896635071438
cnn,Default,ii,652.0,2355.3689650981732
cnn,Default,ii,713.0,3066.059243449684
cnn,Default,ii,665.0,2833.710803404554
cnn,Default,ii,657.0,2892.332962495065
cnn,Default,ii,614.0,2518.3446741500647
cnn,Default,ii,651.0,2848.03561728
cnn,Default,ii,654.0,2691.740870577222
cnn,Default,ii,645.0,2734.07354042
cnn,Default,ii,643.0,2900.9340311995143
cnn,Default,ii,629.0,2206.2729484446404
cnn,Default,ii,622.0,2594.7241541678504
cnn,Default,ii,722.0,2970.437013007622
cnn,Default,ii,634.0,2850.1172952125244
cnn,Default,ii,626.0,2547.82820823
cnn,Default,ii,630.0,2893.2650251500004
cnn,Default,ii,657.0,2748.6354703777456
cnn,Default,ii,628.0,2535.034553
cnn,Default,ii,615.0,2958.267970314575
cnn,Default,ii,720.0,3097.4635478460837
cnn,Default,ii,637.0,2850.7833119492807
cnn,Default,ii,648.0,2933.6640707567676
cnn,Default,ii,644.0,2486.8057354657144
cnn,Default,ii,668.0,2729.0579198368914
cnn,Default,ii,651.0,2735.0044092424882
cnn,Default,ii,783.0,3123.6487332278434
cnn,Default,ii,653.0,2992.8348949401943
cnn,Default,ii,641.0,2834.779773278497
cnn,Default,ii,648.0,2860.2806735599997
cnn,Default,ii,669.0,3122.31433829218
cnn,Default,ii,653.0,3171.0965991101957
cnn,Default,ii,637.0,2522.068747591634
cnn,Default,ii,680.0,2796.436745473987
cnn,Default,ii,686.0,2798.0985122846405
cnn,Default,ii,646.0,2868.713455710686
cnn,Default,ii,649.0,3147.13088924
cnn,Default,ii,639.0,2466.7556177550005
cnn,Default,ii,816.0,3339.7079405185386
cnn,Default,ii,636.0,2610.170136133334
cnn,Default,ii,621.0,2721.5975624679472
cnn,Default,ii,679.0,2777.5693436594547
cnn,Default,ii,733.0,2882.4649328310456
cnn,Default,ii,649.0,2422.4427171320262
cnn,Default,ii,678.0,2929.5963232768627
cnn,Default,ii,676.0,2736.80214655915
cnn,Default,ii,650.0,2623.66900978
cnn,Default,ii,811.0,3522.1492048466666
cnn,Default,ii,702.0,2987.602450350065
cnn,Default,ii,681.0,2688.3678243466547
cnn,Default,ii,651.0,2562.799930874563
cnn,Default,ii,708.0,2756.140882093334
cnn,Default,ii,616.0,2604.568676037124
cnn,Default,ii,632.0,2669.6957660130593
cnn,Default,ii,635.0,3026.88833832
cnn,Default,ii,663.0,2866.754092298989
cnn,Default,ii,739.0,2784.8061341385965
cnn,Default,ii,749.0,3169.978581828235
cnn,Default,ii,660.0,2436.823390394886
craigslist,Default,ii,256.0,960.33838434
craigslist,Default,ii,225.0,972.2414147733333
craigslist,Default,ii,223.0,1024.0223071799999
craigslist,Default,ii,231.0,1352.4406239586601
craigslist,Default,ii,251.0,1124.2883278605177
craigslist,Default,ii,233.0,1201.4565916
craigslist,Default,ii,228.0,1103.6950721581047
craigslist,Default,ii,243.0,1140.0335361891089
craigslist,Default,ii,225.0,805.8335733
craigslist,Default,ii,226.0,975.0402701020915
craigslist,Default,ii,223.0,986.1310029950001
craigslist,Default,ii,220.0,1051.4124693879287
craigslist,Default,ii,225.0,1262.3825680648545
craigslist,Default,ii,222.0,775.65283384
craigslist,Default,ii,270.0,1292.4196230120633
craigslist,Default,ii,278.0,1102.338318197168
craigslist,Default,ii,242.0,1178.1954485
craigslist,Default,ii,295.0,1632.5195969779409
craigslist,Default,ii,228.0,1090.4259908061438
craigslist,Default,ii,229.0,798.99239352
craigslist,Default,ii,221.0,919.8714440444984
craigslist,Default,ii,309.0,1315.2380039560383
craigslist,Default,ii,236.0,1023.6514585599998
craigslist,Default,ii,232.0,989.5986474858739
craigslist,Default,ii,235.0,1251.5841891333334
craigslist,Default,ii,248.0,1138.8528892400002
craigslist,Default,ii,193.0,441.85131528000005
craigslist,Default,ii,220.0,914.42379825
craigslist,Default,ii,223.0,1003.7446984
craigslist,Default,ii,229.0,1133.5724708666019
craigslist,Default,ii,228.0,1289.73811343
craigslist,Default,ii,225.0,1204.67051295
craigslist,Default,ii,226.0,800.7815372800001
craigslist,Default,ii,236.0,916.0208205600002
craigslist,Default,ii,227.0,1036.0372391517474
craigslist,Default,ii,226.0,957.8304309516669
craigslist,Default,ii,217.0,1030.51632648
craigslist,Default,ii,221.0,1322.8628489465696
craigslist,Default,ii,242.0,1064.4952211806853
craigslist,Default,ii,222.0,758.8526721599999
craigslist,Default,ii,279.0,1241.978728300196
craigslist,Default,ii,188.0,927.6703659552941
craigslist,Default,ii,213.0,715.77510092
craigslist,Default,ii,230.0,902.061102431699
craigslist,Default,ii,220.0,913.6544820000001
craigslist,Default,ii,213.0,970.7929358182053
craigslist,Default,ii,217.0,934.1618640497087
craigslist,Default,ii,212.0,852.3651226200001
craigslist,Default,ii,234.0,907.6350112599999
craigslist,Default,ii,221.0,934.2664068061539
craigslist,Default,ii,221.0,982.102788648932
craigslist,Default,ii,228.0,993.1126545076924
craigslist,Default,ii,214.0,977.8191140899999
craigslist,Default,ii,231.0,865.6118942400001
craigslist,Default,ii,225.0,1045.4821207533334
craigslist,Default,ii,216.0,955.6239346899998
craigslist,Default,ii,227.0,994.1349928184788
craigslist,Default,ii,237.0,1326.5211618966666
craigslist,Default,ii,282.0,1040.86047124
craigslist,Default,ii,243.0,1012.3154192933334
craigslist,Default,ii,224.0,887.2776341200001
craigslist,Default,ii,239.0,1065.6490483499997
craigslist,Default,ii,223.0,871.8446503110457
craigslist,Default,ii,224.0,852.2126825886273
craigslist,Default,ii,223.0,1222.97538025
craigslist,Default,ii,226.0,828.9784147199999
craigslist,Default,ii,219.0,979.3585741764103
craigslist,Default,ii,230.0,1000.2669397396078
craigslist,Default,ii,227.0,764.2205951950161
craigslist,Default,ii,215.0,921.39852791
craigslist,Default,ii,222.0,1291.4779604911973
craigslist,Default,ii,221.0,870.9880546500001
craigslist,Default,ii,214.0,945.1684058700001
craigslist,Default,ii,224.0,892.0616187691263
craigslist,Default,ii,223.0,926.0008563399999
craigslist,Default,ii,232.0,1330.1154049299998
craigslist,Default,ii,223.0,1270.2253942470586
craigslist,Default,ii,261.0,1233.5635237200001
craigslist,Default,ii,228.0,795.064968435
craigslist,Default,ii,221.0,1362.11634028
craigslist,Default,ii,221.0,840.5666273
craigslist,Default,ii,226.0,949.57800703
craigslist,Default,ii,215.0,917.151671444919
craigslist,Default,ii,230.0,1014.4910400390909
craigslist,Default,ii,220.0,1338.8885683699998
craigslist,Default,ii,221.0,1200.2969994500002
craigslist,Default,ii,215.0,791.7223351199999
craigslist,Default,ii,237.0,990.9128533199998
craigslist,Default,ii,218.0,902.88923481
craigslist,Default,ii,223.0,1065.495095519706
craigslist,Default,ii,298.0,1096.7410891646152
craigslist,Default,ii,226.0,816.46719009
craigslist,Default,ii,225.0,772.0986146
craigslist,Default,ii,227.0,920.3470237862091
craigslist,Default,ii,220.0,832.10496312
craigslist,Default,ii,324.0,1214.8859363470388
craigslist,Default,ii,236.0,920.60693194
craigslist,Default,ii,233.0,918.2700032500001
craigslist,Default,ii,223.0,1307.62999659
craigslist,Default,ii,223.0,885.11909202
craigslist,Default,ii,219.0,1001.7569231099999
craigslist,Default,ii,222.0,953.9264131799018
craigslist,Default,ii,218.0,956.4260825052426
craigslist,Default,ii,222.0,949.9500332622367
craigslist,Default,ii,229.0,1192.0137344588236
craigslist,Default,ii,227.0,856.2758973599998
craigslist,Default,ii,214.0,892.5745364253596
craigslist,Default,ii,242.0,928.5453016057281
craigslist,Default,ii,250.0,890.000778625
craigslist,Default,ii,218.0,935.8413413549674
craigslist,Default,ii,266.0,1008.2981156433335
craigslist,Default,ii,240.0,966.6114122011764
craigslist,Default,ii,219.0,867.8338198006543
craigslist,Default,ii,203.0,904.454923
craigslist,Default,ii,258.0,1249.26391607
craigslist,Default,ii,208.0,952.7759320199999
craigslist,Default,ii,223.0,1253.6027228198022
craigslist,Default,ii,217.0,955.5600342
craigslist,Default,ii,218.0,1050.2272960799996
craigslist,Default,ii,214.0,954.6001859388238
craigslist,Default,ii,223.0,991.7743930683334
craigslist,Default,ii,218.0,1237.2101966300002
craigslist,Default,ii,229.0,796.31490481
craigslist,Default,ii,227.0,974.2621741041175
craigslist,Default,ii,230.0,1002.0042610845426
craigslist,Default,ii,220.0,800.54675531
craigslist,Default,ii,218.0,840.6033736001924
craigslist,Default,ii,217.0,1297.9205440917638
craigslist,Default,ii,239.0,876.2746223
craigslist,Default,ii,210.0,904.91379371
craigslist,Default,ii,222.0,885.9802065312417
craigslist,Default,ii,228.0,1025.0563943870875
craigslist,Default,ii,267.0,908.9771094601618
craigslist,Default,ii,224.0,970.07431481
craigslist,Default,ii,237.0,953.5155647465696
craigslist,Default,ii,231.0,1288.80164904
craigslist,Default,ii,217.0,762.20888496
craigslist,Default,ii,221.0,872.0437541399999
craigslist,Default,ii,231.0,900.8511837811538
craigslist,Default,ii,216.0,974.1894840691502
craigslist,Default,ii,225.0,834.4068122405129
craigslist,Default,ii,216.0,1196.66882903
craigslist,Default,ii,224.0,848.5068202599999
craigslist,Default,ii,228.0,1012.7703525
craigslist,Default,ii,230.0,926.00310275
craigslist,Default,ii,234.0,877.9838673166665
craigslist,Default,ii,238.0,1027.943435826796
craigslist,Default,ii,216.0,997.2420618399998
craigslist,Default,ii,223.0,1384.224415104175
craigslist,Default,ii,265.0,1361.3519522350005
craigslist,Default,ii,217.0,1055.0911478892879
craigslist,Default,ii,224.0,977.2607546203883
craigslist,Default,ii,235.0,1182.268990179595
craigslist,Default,ii,236.0,1145.6344941339867
craigslist,Default,ii,367.0,1401.6559786899998
craigslist,Default,ii,233.0,724.0982465697732
craigslist,Default,ii,221.0,1137.3530991600003
craigslist,Default,ii,209.0,749.1542435599999
craigslist,Default,ii,233.0,875.9554456300001
craigslist,Default,ii,222.0,997.2797292913591
craigslist,Default,ii,218.0,952.1270227733335
craigslist,Default,ii,231.0,981.8683560200001
craigslist,Default,ii,233.0,1254.214600378366
craigslist,Default,ii,231.0,1280.4913669799998
craigslist,Default,ii,224.0,854.41443669
craigslist,Default,ii,225.0,1008.0204585475727
craigslist,Default,ii,233.0,937.01574236
craigslist,Default,ii,278.0,1442.9598208123527
craigslist,Default,ii,215.0,837.0819199800001
craigslist,Default,ii,224.0,1017.6297722949997
craigslist,Default,ii,229.0,922.4719962
craigslist,Default,ii,231.0,1031.1935404509613
craigslist,Default,ii,228.0,1328.1611378317152
craigslist,Default,ii,232.0,1151.8273151963108
craigslist,Default,ii,227.0,848.97984603
craigslist,Default,ii,231.0,988.7212931243591
craigslist,Default,ii,229.0,994.8377341283333
craigslist,Default,ii,223.0,1035.944959875
craigslist,Default,ii,206.0,1321.34161556
craigslist,Default,ii,228.0,862.3728427
craigslist,Default,ii,215.0,1078.0767829899999
craigslist,Default,ii,219.0,964.662390342619
craigslist,Default,ii,227.0,1184.40591453
craigslist,Default,ii,219.0,885.836829385
craigslist,Default,ii,237.0,1001.9002889853235
craigslist,Default,ii,249.0,1122.04365222
craigslist,Default,ii,221.0,912.6317274500001
craigslist,Default,ii,242.0,1232.9804609178154
craigslist,Default,ii,220.0,785.6226916999999
craigslist,Default,ii,226.0,897.11659599
craigslist,Default,ii,216.0,910.7188853265359
craigslist,Default,ii,221.0,1012.3366338345629
craigslist,Default,ii,222.0,953.7714452700001
craigslist,Default,ii,229.0,1240.0655648262784
craigslist,Default,ii,222.0,867.1220817599999
craigslist,Default,ii,237.0,988.5643048301779
craigslist,Default,ii,221.0,1036.807950315
craigslist,Default,ii,234.0,954.4951145800001
craigslist,Default,ii,227.0,924.6305442907767
craigslist,Default,ii,219.0,927.5802499913269
craigslist,Default,ii,305.0,1333.7832417500001
craigslist,Default,ii,231.0,934.3430788043592
craigslist,Default,ii,224.0,999.61624296
craigslist,Default,ii,220.0,1062.762427377929
craigslist,Default,ii,233.0,1450.458997782857
craigslist,Default,ii,219.0,1264.466662923236
craigslist,Default,ii,252.0,1279.4846993949018
craigslist,Default,ii,237.0,1133.2116758366665
craigslist,Default,ii,216.0,824.14473876
craigslist,Default,ii,224.0,1105.4074442555554
craigslist,Default,ii,229.0,828.72955002
craigslist,Default,ii,244.0,937.8987621016668
craigslist,Default,ii,221.0,941.4781599525642
craigslist,Default,ii,228.0,1162.4520528581045
craigslist,Default,ii,213.0,788.71790334
craigslist,Default,ii,220.0,1066.5247381
craigslist,Default,ii,221.0,977.5341827872547
craigslist,Default,ii,252.0,1004.41278357
craigslist,Default,ii,232.0,1040.1517223199999
craigslist,Default,ii,222.0,772.36348878
craigslist,Default,ii,226.0,968.70906149
craigslist,Default,ii,218.0,976.3861143715033
craigslist,Default,ii,233.0,998.9257362683334
craigslist,Default,ii,219.0,982.2931350729127
craigslist,Default,ii,222.0,1335.80184351
craigslist,Default,ii,214.0,948.2598827857768
craigslist,Default,ii,241.0,995.140522770534
craigslist,Default,ii,226.0,1025.4905936999999
craigslist,Default,ii,240.0,814.3193002860194
craigslist,Default,ii,216.0,932.19483507
craigslist,Default,ii,232.0,1271.8172391814378
craigslist,Default,ii,234.0,875.60391057
craigslist,Default,ii,222.0,929.7695917157426
craigslist,Default,ii,234.0,986.8066686063269
craigslist,Default,ii,237.0,958.3263514475727
craigslist,Default,ii,286.0,1328.6625692269579
craigslist,Default,ii,214.0,873.7397383
craigslist,Default,ii,226.0,791.0159553999999
craigslist,Default,ii,235.0,787.85785149
craigslist,Default,ii,221.0,919.7935929833334
craigslist,Default,ii,218.0,963.69695996
craigslist,Default,ii,227.0,1296.9494600399998
craigslist,Default,ii,215.0,837.3170149
craigslist,Default,ii,233.0,1049.42867256
craigslist,Default,ii,232.0,929.5564553833333
craigslist,Default,ii,230.0,991.1287491622006
craigslist,Default,ii,229.0,991.8794888749514
craigslist,Default,ii,227.0,1036.8867886483335
craigslist,Default,ii,240.0,1334.5285118467477
craigslist,Default,ii,220.0,1337.6464612700001
craigslist,Default,ii,224.0,817.59532284
craigslist,Default,ii,213.0,949.9396215626535
craigslist,Default,ii,249.0,963.47769276
craigslist,Default,ii,208.0,888.0246949799999
craigslist,Default,ii,235.0,1019.5298179066666
craigslist,Default,ii,220.0,952.733639122745
craigslist,Default,ii,233.0,827.1083976733333
craigslist,Default,ii,229.0,944.6648046900001
craigslist,Default,ii,242.0,1007.6016531731391
craigslist,Default,ii,225.0,910.5297787666668
craigslist,Default,ii,222.0,1103.8709579200001
craigslist,Default,ii,223.0,813.16428448
craigslist,Default,ii,223.0,975.51061131
craigslist,Default,ii,214.0,983.4327084955557
craigslist,Default,ii,231.0,1012.4512217016667
craigslist,Default,ii,204.0,917.2044941663399
craigslist,Default,ii,222.0,894.13706757
craigslist,Default,ii,223.0,773.9262520100001
craigslist,Default,ii,222.0,989.0316254100001
craigslist,Default,ii,244.0,972.0549525701962
craigslist,Default,ii,270.0,1256.9447930900324
craigslist,Default,ii,233.0,1217.2599891501307
craigslist,Default,ii,223.0,1245.26728311
craigslist,Default,ii,238.0,1252.84430356
craigslist,Default,ii,235.0,1027.6824441500003
craigslist,Default,ii,230.0,891.3127038499999
craigslist,Default,ii,567.0,891.3127038499999
craigslist,Default,ii,400.0,1729.5705032344442
craigslist,Default,ii,422.0,1921.5113216399998
craigslist,Default,ii,222.0,992.7095900730066
craigslist,Default,ii,232.0,830.8246135432687
craigslist,Default,ii,221.0,939.9662269078846
craigslist,Default,ii,241.0,771.8967425451517
craigslist,Default,ii,229.0,1100.8982893513914
craigslist,Default,ii,216.0,857.30637594
craigslist,Default,ii,219.0,953.5149676219415
craigslist,Default,ii,230.0,1013.02597899
craigslist,Default,ii,253.0,1229.0387734414887
craigslist,Default,ii,225.0,861.1009426600001
craigslist,Default,ii,232.0,773.5240587999999
craigslist,Default,ii,231.0,1014.6147498670588
craigslist,Default,ii,230.0,948.3250862049999
craigslist,Default,ii,212.0,925.3228774600001
craigslist,Default,ii,226.0,1043.027603235728
craigslist,Default,ii,234.0,1059.502556720915
craigslist,Default,ii,227.0,1129.724812145294
craigslist,Default,ii,222.0,799.26028428
craigslist,Default,ii,226.0,983.4060931478572
craigslist,Default,ii,216.0,988.3335466666665
craigslist,Default,ii,224.0,952.2202887883334
craigslist,Default,ii,238.0,1307.097172475
craigslist,Default,ii,242.0,1262.8948114672494
craigslist,Default,ii,255.0,1295.633661032945
craigslist,Default,ii,228.0,838.363153382745
craigslist,Default,ii,229.0,985.5387065347714
craigslist,Default,ii,291.0,1390.8005443471895
craigslist,Default,ii,225.0,1233.3085174500002
craigslist,Default,ii,232.0,837.7823123200001
craigslist,Default,ii,215.0,1005.599072593042
craigslist,Default,ii,226.0,966.0503446731374
craigslist,Default,ii,218.0,1080.3940670085897
craigslist,Default,ii,222.0,1417.38563112
craigslist,Default,ii,243.0,1383.1414389899999
craigslist,Default,ii,254.0,1234.5454654251632
craigslist,Default,ii,283.0,1023.20502071
craigslist,Default,ii,215.0,1002.5440316330095
craigslist,Default,ii,242.0,994.4629135767924
craigslist,Default,ii,215.0,1038.9323383263159
craigslist,Default,ii,227.0,1139.12956413
craigslist,Default,ii,225.0,817.4384334599998
craigslist,Default,ii,221.0,884.18482412
craigslist,Default,ii,223.0,989.2816817055663
craigslist,Default,ii,232.0,983.3946885788348
craigslist,Default,ii,212.0,935.6369719800001
craigslist,Default,ii,252.0,1030.8831546847616
craigslist,Default,ii,234.0,911.613456260187
craigslist,Default,ii,238.0,946.6749774599999
craigslist,Default,ii,220.0,869.9813727032687
craigslist,Default,ii,224.0,1322.9676803345872
craigslist,Default,ii,231.0,1158.3155340285111
craigslist,Default,ii,232.0,731.49265728
craigslist,Default,ii,215.0,782.64002907
craigslist,Default,ii,308.0,1516.6881029992487
craigslist,Default,ii,224.0,1370.7774846650807
craigslist,Default,ii,242.0,1236.90272376
craigslist,Default,ii,224.0,802.7425235399999
craigslist,Default,ii,237.0,750.7593035099999
craigslist,Default,ii,224.0,848.738597766928
craigslist,Default,ii,225.0,935.6786597135292
craigslist,Default,ii,223.0,1070.8133584999998
craigslist,Default,ii,245.0,986.57205878
craigslist,Default,ii,214.0,759.6244687599999
craigslist,Default,ii,223.0,659.9415708
craigslist,Default,ii,226.0,904.49538554
craigslist,Default,ii,220.0,961.8740567336539
craigslist,Default,ii,229.0,913.7461740642397
craigslist,Default,ii,232.0,1006.8898424620262
craigslist,Default,ii,244.0,1031.9803496689747
craigslist,Default,ii,230.0,808.964134275
craigslist,Default,ii,251.0,931.1371957500002
craigslist,Default,ii,235.0,1077.3743435302563
craigslist,Default,ii,243.0,908.6158482954248
craigslist,Default,ii,223.0,783.9942914118444
craigslist,Default,ii,225.0,896.2535215840453
craigslist,Default,ii,227.0,1007.5181928000001
craigslist,Default,ii,224.0,1234.5502702949998
craigslist,Default,ii,220.0,817.2249067700001
craigslist,Default,ii,231.0,985.2764416099999
craigslist,Default,ii,236.0,1007.3715119916667
craigslist,Default,ii,220.0,945.8218371660606
craigslist,Default,ii,230.0,1251.0275476417648
craigslist,Default,ii,243.0,1273.6887872794118
craigslist,Default,ii,218.0,1283.26562607
craigslist,Default,ii,236.0,1261.905659425
craigslist,Default,ii,226.0,786.09226678
craigslist,Default,ii,250.0,956.4329743696824
craigslist,Default,ii,232.0,872.7275117029127
craigslist,Default,ii,218.0,914.0615831679082
craigslist,Default,ii,225.0,1230.3358203300002
craigslist,Default,ii,218.0,780.5394230700001
craigslist,Default,ii,228.0,974.3499594000002
craigslist,Default,ii,224.0,1020.296042998738
craigslist,Default,ii,223.0,941.8173583600001
craigslist,Default,ii,245.0,958.1795144157766
craigslist,Default,ii,220.0,893.9162895333335
craigslist,Default,ii,228.0,1253.9428910238835
craigslist,Default,ii,226.0,902.01249588
craigslist,Default,ii,212.0,867.1365261300001
craigslist,Default,ii,211.0,941.4962711999999
craigslist,Default,ii,222.0,950.1018631
craigslist,Default,ii,228.0,1258.800547755615
craigslist,Default,ii,223.0,881.9341755649999
craigslist,Default,ii,226.0,995.9832183356634
craigslist,Default,ii,220.0,973.2889771765081
craigslist,Default,ii,403.0,1710.8400809564102
craigslist,Default,ii,217.0,886.4915731294117
craigslist,Default,ii,222.0,787.441876
craigslist,Default,ii,228.0,917.81264844
craigslist,Default,ii,234.0,1021.6391910333333
craigslist,Default,ii,214.0,963.9686054405229
craigslist,Default,ii,221.0,961.8989533400002
craigslist,Default,ii,216.0,1363.8824115831067
craigslist,Default,ii,236.0,1267.10977268
craigslist,Default,ii,218.0,842.53057482
craigslist,Default,ii,258.0,1273.0324913099998
craigslist,Default,ii,219.0,916.1570395199999
craigslist,Default,ii,228.0,1016.89045194
craigslist,Default,ii,242.0,971.0532729443365
craigslist,Default,ii,225.0,931.4264591499998
ebay,Default,ii,464.0,2605.231748484295
ebay,Default,ii,384.0,2014.53626536
ebay,Default,ii,364.0,1818.1815879437909
ebay,Default,ii,355.0,1847.6942774070226
ebay,Default,ii,356.0,1673.8332561467962
ebay,Default,ii,371.0,1775.9340863400002
ebay,Default,ii,370.0,1664.1645971544117
ebay,Default,ii,345.0,1592.7673356985297
ebay,Default,ii,392.0,1727.0986327388237
ebay,Default,ii,353.0,1963.2733118299998
ebay,Default,ii,381.0,1755.7617524646275
ebay,Default,ii,385.0,1923.9169888
ebay,Default,ii,360.0,1739.6167181600001
